alt           press         den           temp          eddy          H2Oaer        CO2aer        S8aer         H2SO4aer      NH3aer        N2Oaer        C2H2aer       C2H4aer       C2H6aer       CH3CNaer      HCCCNaer      HCNaer        CH4aer        HCaer1        HCaer2        HCaer3        He            H             H2            H2O           OH            O             O2            CO            CO2           HCO           H2CO          C             CH            CH2           CH3           CH4           S             S2            S3            S4            S8            H2S           HS            SO            SO2           CS            CS2           OCS           CN            HCN           N             N2            NH            NH2           NH3           C2            C2H           C2H2          C2H4          NO            HNO           HO2           HNCO          N2O           H2O2          O3            NO2           NO3           SO3           HNO2          HNO3          H2SO4         HCl           Cl            Cl2           HOCl          N2H4          ClO           C2H6          CH3OH         CH2CO         CH3CHO        C3H4          C3H6          C4H2          C4H4          OClO          HCS           C2H3          C2H5          NCO           1CH2          HCCO          NNH           HSO           CH3O          H2COH         H2CN          N2H2          C4H           HCNOH         C2H2OH        CH3CO         CH2CHO        C2H3OH        C2H4OH        CH3O2         HSO3          N2H3          NH2CO         HS4           C4H3          CH2N2         CH2CN         CH3CN         HCCCN         O1D           N2D           H2Oaer_r      CO2aer_r      S8aer_r       H2SO4aer_r    NH3aer_r      N2Oaer_r      C2H2aer_r     C2H4aer_r     C2H6aer_r     CH3CNaer_r    HCCCNaer_r    HCNaer_r      CH4aer_r      HCaer1_r      HCaer2_r      HCaer3_r      
8.75000E+001  3.21954E-006  1.16872E+014  1.99526E+002  4.06996E+005  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.24917E-027  1.00000E-040  1.26244E-040  9.21204E-006  3.44173E-006  3.70533E-005  1.09764E-008  1.36216E-003  1.97092E-001  1.12505E-006  3.46060E-004  1.72168E-018  6.28341E-014  1.49111E-028  2.23039E-023  1.58689E-021  8.70584E-018  1.36322E-008  1.01890E-019  1.74799E-038  1.00000E-040  1.00000E-040  3.04109E-035  5.36352E-025  2.57789E-022  1.35739E-014  2.83882E-014  1.40817E-036  1.00000E-040  1.54979E-026  2.72364E-027  1.53626E-012  1.45402E-009  8.01149E-001  5.37466E-020  2.57107E-024  5.26526E-022  1.00000E-040  1.80699E-040  1.55062E-031  4.84006E-026  1.02620E-008  1.43963E-017  1.97385E-010  3.67214E-015  2.88360E-010  3.23346E-012  2.98898E-007  1.47751E-014  3.89128E-020  6.01972E-018  5.43906E-013  2.09124E-018  1.68640E-011  4.32701E-018  1.96116E-019  1.00000E-040  3.31926E-021  1.00000E-040  6.86181E-010  2.98128E-020  4.66312E-015  6.51335E-026  5.49728E-025  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  8.59743E-014  1.75784E-035  1.07423E-034  3.10108E-028  9.52324E-023  2.91952E-023  1.19601E-031  1.75891E-028  1.85004E-021  1.42819E-021  1.32957E-018  5.28496E-024  4.25411E-033  1.00000E-040  1.00858E-017  5.94623E-031  3.99366E-028  8.92504E-030  3.01690E-023  3.89131E-035  9.25878E-024  8.91998E-025  1.00000E-040  4.61122E-016  1.00000E-040  1.00000E-040  1.06537E-022  1.00000E-040  1.25821E-024  4.73004E-037  3.21322E-013  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
8.85000E+001  2.72801E-006  9.90293E+013  1.99526E+002  4.06996E+005  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.24952E-027  1.00000E-040  1.29997E-040  1.14141E-005  3.46982E-006  3.51496E-005  8.32796E-009  2.30079E-003  1.96119E-001  1.40149E-006  3.42421E-004  2.47759E-018  5.86884E-014  1.05340E-027  1.26542E-022  6.40155E-021  8.07865E-018  1.35599E-008  1.41417E-019  6.49909E-039  1.00000E-040  1.00000E-040  2.70462E-035  1.46830E-025  1.16537E-022  1.66794E-014  2.45334E-014  4.69529E-036  1.00000E-040  1.58103E-026  1.79057E-026  1.75895E-012  5.18446E-009  8.01186E-001  1.19222E-019  1.87739E-024  5.53829E-022  1.00000E-040  9.52488E-040  6.62730E-031  1.61444E-025  8.66467E-009  7.55713E-018  1.22280E-010  3.62610E-015  2.71074E-010  1.17278E-012  3.47189E-007  1.01674E-014  2.30570E-020  5.86131E-018  4.42804E-013  6.54257E-019  1.62292E-011  3.52173E-018  1.59574E-019  1.86226E-034  1.65154E-021  1.00000E-040  6.76682E-010  2.76192E-020  4.07084E-015  5.41805E-026  4.61266E-025  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  8.19286E-014  7.93873E-035  4.85832E-034  2.59353E-028  1.09569E-022  1.65489E-022  4.24838E-031  1.11894E-028  8.35705E-022  8.93685E-022  1.11166E-018  1.03710E-023  1.00000E-040  1.00000E-040  9.98981E-018  3.82601E-036  3.34781E-028  5.09424E-030  2.31620E-023  4.94271E-035  4.30913E-024  4.32404E-025  1.00000E-040  4.62051E-016  1.00000E-040  1.00000E-040  3.97015E-022  1.10205E-034  1.45856E-024  6.56531E-037  4.51955E-013  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
8.95000E+001  2.31228E-006  8.39380E+013  1.99526E+002  4.06996E+005  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.24986E-027  1.00000E-040  1.34382E-040  1.36525E-005  3.48782E-006  3.31811E-005  6.48849E-009  3.60032E-003  1.94869E-001  1.72078E-006  3.38215E-004  3.33775E-018  5.61494E-014  5.61161E-027  5.59994E-022  2.02294E-020  7.71613E-018  1.34810E-008  1.88392E-019  2.64548E-039  1.00000E-040  1.00000E-040  2.35963E-035  4.62457E-026  5.56888E-023  1.92994E-014  2.10909E-014  1.27354E-035  1.00000E-040  1.55870E-026  9.31459E-026  2.01639E-012  1.55151E-008  8.01140E-001  2.31269E-019  1.42872E-024  5.59516E-022  1.00000E-040  4.37150E-039  2.46063E-030  4.54048E-025  7.09367E-009  4.00901E-018  7.88008E-011  3.57695E-015  2.54633E-010  4.15003E-013  3.83378E-007  6.96728E-015  1.35343E-020  5.56116E-018  3.58847E-013  2.08056E-019  1.55208E-011  2.86717E-018  1.37320E-019  1.27649E-034  8.37762E-022  1.00000E-040  6.65771E-010  2.54135E-020  3.57013E-015  4.75037E-026  4.06571E-025  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  7.51714E-014  2.79323E-034  1.86193E-033  2.28175E-028  1.27148E-022  7.31824E-022  1.25190E-030  7.56987E-029  3.99192E-022  6.06457E-022  9.69894E-019  1.89659E-023  1.00000E-040  1.00000E-040  9.87765E-018  3.29051E-040  2.95011E-028  3.00016E-030  1.78458E-023  5.88022E-035  2.22199E-024  2.08618E-025  1.00000E-040  4.60674E-016  1.00000E-040  1.00000E-040  1.20405E-021  1.00000E-040  1.68853E-024  9.12018E-037  6.16844E-013  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
9.05000E+001  1.96064E-006  7.11731E+013  1.99526E+002  4.06996E+005  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.25017E-027  1.00000E-040  1.39501E-040  1.58881E-005  3.49962E-006  3.11751E-005  5.13671E-009  5.30250E-003  1.93313E-001  2.08675E-006  3.33385E-004  4.26740E-018  5.48577E-014  2.36125E-026  2.00862E-021  5.27767E-020  7.53065E-018  1.33959E-008  2.43218E-019  1.16490E-039  1.00000E-040  1.00000E-040  2.01399E-035  1.60964E-026  2.79607E-023  2.13926E-014  1.80982E-014  2.94251E-035  1.00000E-040  1.50589E-026  4.06174E-025  2.31297E-012  3.96796E-008  8.00998E-001  3.96401E-019  1.12375E-024  5.47361E-022  1.00000E-040  1.76229E-038  8.00166E-030  1.09868E-024  5.77516E-009  2.18700E-018  5.24123E-011  3.52400E-015  2.39035E-010  1.44591E-013  4.06452E-007  4.79208E-015  7.95067E-021  5.09474E-018  2.89751E-013  6.75585E-020  1.47379E-011  2.34353E-018  1.23038E-019  9.26732E-035  4.30441E-022  1.00000E-040  6.53320E-010  2.32496E-020  3.14031E-015  4.25120E-026  3.64721E-025  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  6.71270E-014  8.08288E-034  6.17209E-033  2.04463E-028  1.50014E-022  2.62348E-021  3.13773E-030  5.46447E-029  2.00385E-022  4.38415E-022  8.86207E-019  3.21678E-023  1.00000E-040  1.00000E-040  9.74804E-018  6.80783E-040  2.64639E-028  1.84063E-030  1.38560E-023  6.49034E-035  1.24115E-024  1.00402E-025  1.00000E-040  4.57162E-016  1.00000E-040  1.00000E-040  3.04667E-021  8.95194E-035  1.95122E-024  1.26712E-036  8.31839E-013  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
9.15000E+001  1.66318E-006  6.03748E+013  1.99526E+002  4.06996E+005  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.25046E-027  1.00000E-040  1.45472E-040  1.80865E-005  3.50769E-006  2.91615E-005  4.10421E-009  7.43538E-003  1.91430E-001  2.50323E-006  3.27879E-004  5.26220E-018  5.47443E-014  8.16041E-026  6.03838E-021  1.18232E-019  7.49950E-018  1.33058E-008  3.06837E-019  5.50424E-040  1.00000E-040  1.00000E-040  1.67670E-035  6.03060E-027  1.46765E-023  2.30001E-014  1.55099E-014  6.00174E-035  1.00000E-040  1.44187E-026  1.58732E-024  2.65336E-012  8.88016E-008  8.00753E-001  6.11041E-019  9.07557E-025  5.21626E-022  1.00000E-040  6.32256E-038  2.30678E-029  2.33942E-024  4.78926E-009  1.24907E-018  3.57603E-011  3.46655E-015  2.24281E-010  5.01168E-014  4.16698E-007  3.36913E-015  4.76630E-021  4.50107E-018  2.33350E-013  2.25381E-020  1.38826E-011  1.92902E-018  1.13737E-019  7.06629E-035  2.23049E-022  1.00000E-040  6.39215E-010  2.11781E-020  2.76841E-015  3.83949E-026  3.29277E-025  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  5.87617E-014  2.00652E-033  1.80140E-032  1.84466E-028  1.83055E-022  7.88373E-021  6.84937E-030  4.22246E-029  1.05168E-022  3.33459E-022  8.51179E-019  5.11561E-023  1.00000E-040  1.00000E-040  9.59970E-018  1.33050E-039  2.38932E-028  1.17319E-030  1.08788E-023  6.68383E-035  7.41544E-025  4.83473E-026  1.00000E-040  4.51718E-016  1.00000E-040  1.00000E-040  6.59669E-021  1.00000E-040  2.24963E-024  1.75956E-036  1.12453E-012  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
9.25000E+001  1.41148E-006  5.12380E+013  1.99526E+002  4.06996E+005  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.25071E-027  1.00000E-040  1.52429E-040  2.02180E-005  3.51362E-006  2.71724E-005  3.29513E-009  1.00131E-002  1.89209E-001  2.97366E-006  3.21654E-004  6.36213E-018  5.59347E-014  2.39604E-025  1.56754E-020  2.34618E-019  7.63386E-018  1.32118E-008  3.80631E-019  2.77117E-040  1.00000E-040  1.00000E-040  1.35719E-035  2.39572E-027  8.01522E-024  2.41904E-014  1.32545E-014  1.11151E-034  1.00000E-040  1.37839E-026  5.92123E-024  3.04237E-012  1.78047E-007  8.00402E-001  8.63166E-019  7.48665E-025  4.86435E-022  1.00000E-040  2.05185E-037  5.98525E-029  4.47765E-024  4.06432E-009  7.46763E-019  2.49086E-011  3.40393E-015  2.10374E-010  1.74810E-014  4.15302E-007  2.42757E-015  2.92567E-021  3.84035E-018  1.87703E-013  7.77334E-021  1.29597E-011  1.60324E-018  1.07843E-019  5.59759E-035  1.16203E-022  1.00000E-040  6.23367E-010  1.92405E-020  2.44566E-015  3.48986E-026  2.98196E-025  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  5.06649E-014  4.41834E-033  4.71267E-032  1.66980E-028  2.39709E-022  2.04615E-020  1.33172E-029  3.48989E-029  5.74307E-023  2.64524E-022  8.63065E-019  7.75602E-023  1.00000E-040  1.00000E-040  9.43149E-018  2.35246E-039  2.16393E-028  7.75430E-031  8.66231E-024  6.47559E-035  4.70686E-025  2.33299E-026  1.00000E-040  4.44545E-016  1.00000E-040  1.00000E-040  1.25254E-020  8.06486E-035  2.58660E-024  2.44044E-036  1.54303E-012  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
9.35000E+001  1.19846E-006  4.35051E+013  1.99526E+002  4.06996E+005  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.25093E-027  1.00000E-040  1.60527E-040  2.22571E-005  3.51845E-006  2.52413E-005  2.65063E-009  1.30363E-002  1.86651E-001  3.50038E-006  3.14673E-004  7.66200E-018  5.87826E-014  6.16009E-025  3.61054E-020  4.23340E-019  7.97505E-018  1.31157E-008  4.66250E-019  1.47626E-040  1.00000E-040  1.00000E-040  1.06446E-035  9.99367E-028  4.53266E-024  2.50270E-014  1.12672E-014  1.91298E-034  1.00000E-040  1.32057E-026  2.17112E-023  3.48495E-012  3.26213E-007  7.99942E-001  1.13550E-018  6.28208E-025  4.45434E-022  1.00000E-040  6.14265E-037  1.42384E-028  7.86386E-024  3.50787E-009  4.62750E-019  1.76462E-011  3.33554E-015  1.97321E-010  6.20988E-015  4.03984E-007  1.78032E-015  1.82705E-021  3.17099E-018  1.51149E-013  2.78391E-021  1.19777E-011  1.34864E-018  1.04479E-019  4.57329E-035  6.07109E-023  1.00000E-040  6.05716E-010  1.74668E-020  2.16582E-015  3.19569E-026  2.70862E-025  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  4.31611E-014  8.87079E-033  1.12745E-031  1.51629E-028  3.58301E-022  4.71280E-020  2.35565E-029  3.06456E-029  3.24761E-023  2.17528E-022  9.30797E-019  1.14062E-022  1.00000E-040  1.00000E-040  9.24246E-018  3.82279E-039  1.96570E-028  5.30846E-031  7.01318E-024  5.96833E-035  3.16613E-025  1.12790E-026  1.00000E-040  4.35835E-016  1.00000E-040  1.00000E-040  2.13591E-020  2.66418E-034  2.96456E-024  3.37848E-036  2.17879E-012  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
9.45000E+001  1.01810E-006  3.69579E+013  1.99526E+002  4.06996E+005  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.25111E-027  1.00000E-040  1.69942E-040  2.41827E-005  3.52284E-006  2.34026E-005  2.13209E-009  1.64928E-002  1.83767E-001  4.08305E-006  3.06918E-004  9.33137E-018  6.40009E-014  1.42611E-024  7.56948E-020  7.11270E-019  8.60623E-018  1.30196E-008  5.65455E-019  1.00000E-040  1.00000E-040  1.00000E-040  8.06047E-036  4.34552E-028  2.64211E-024  2.55572E-014  9.50193E-015  3.12375E-034  1.00000E-040  1.26916E-026  7.73695E-023  3.98601E-012  5.54732E-007  7.99377E-001  1.40882E-018  5.34420E-025  4.01658E-022  1.00000E-040  1.73796E-036  3.17911E-028  1.29357E-023  3.06339E-009  2.94836E-019  1.26777E-011  3.26092E-015  1.85127E-010  2.27235E-015  3.84690E-007  1.32175E-015  1.15488E-021  2.53962E-018  1.22262E-013  1.03704E-021  1.09486E-011  1.15096E-018  1.03156E-019  3.83435E-035  3.17422E-023  1.00000E-040  5.86242E-010  1.58754E-020  1.92420E-015  2.95702E-026  2.47130E-025  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  3.64029E-014  1.66364E-032  2.52676E-031  1.38317E-028  6.41912E-022  9.88210E-020  3.86931E-029  2.82606E-029  1.89301E-023  1.84721E-022  1.08024E-018  1.65488E-022  1.00000E-040  1.00000E-040  9.03196E-018  5.83307E-039  1.79358E-028  3.76183E-031  5.78697E-024  5.30409E-035  2.26020E-025  5.45579E-027  1.00000E-040  4.25762E-016  1.00000E-040  1.00000E-040  3.35758E-020  8.24282E-035  3.38547E-024  4.66538E-036  3.21849E-012  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
9.55000E+001  8.65328E-007  3.14122E+013  1.99526E+002  4.06996E+005  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.25125E-027  1.00000E-040  1.80875E-040  2.59766E-005  3.52730E-006  2.16919E-005  1.71266E-009  2.03564E-002  1.80578E-001  4.71550E-006  2.98388E-004  1.16897E-017  7.30780E-014  3.07494E-024  1.49056E-019  1.14609E-018  9.69927E-018  1.29267E-008  6.79996E-019  1.00000E-040  1.00000E-040  1.00000E-040  5.87103E-036  1.95828E-028  1.58108E-024  2.58128E-014  7.93038E-015  4.97092E-034  1.00000E-040  1.22255E-026  2.69340E-022  4.55050E-012  8.86400E-007  7.98710E-001  1.66528E-018  4.59727E-025  3.57573E-022  1.00000E-040  4.82152E-036  6.90362E-028  2.04913E-023  2.70063E-009  1.92273E-019  9.21671E-012  3.17972E-015  1.73800E-010  8.64737E-016  3.59373E-007  9.91037E-016  7.37287E-022  1.97812E-018  9.98098E-014  4.01498E-022  9.88806E-012  9.98970E-019  1.03619E-019  3.28719E-035  1.65788E-023  1.00000E-040  5.64970E-010  1.44750E-020  1.71720E-015  2.77895E-026  2.27081E-025  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  3.04375E-014  3.00168E-032  5.49366E-031  1.27079E-028  1.37666E-021  1.94669E-019  6.06133E-029  2.70034E-029  1.13281E-023  1.61737E-022  1.36848E-018  2.41499E-022  1.00000E-040  1.00000E-040  8.79973E-018  8.64903E-039  1.64816E-028  2.75956E-031  4.87774E-024  4.64877E-035  1.72455E-025  2.63563E-027  1.00000E-040  4.14481E-016  1.00000E-040  1.00000E-040  5.09057E-020  9.32290E-035  3.85070E-024  6.42252E-036  5.06337E-012  1.00648E-033  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
9.65000E+001  7.35859E-007  2.67123E+013  1.99526E+002  4.06996E+005  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.25134E-027  1.00000E-040  1.93556E-040  2.76208E-005  3.53224E-006  2.01470E-005  1.37278E-009  2.45813E-002  1.77122E-001  5.38011E-006  2.89112E-004  1.57104E-017  9.07501E-014  6.74707E-024  3.00239E-019  1.92576E-018  1.18126E-017  1.28415E-008  8.11519E-019  1.00000E-040  1.00000E-040  1.00000E-040  4.09784E-036  9.10654E-029  9.68267E-025  2.58166E-014  6.53637E-015  8.36650E-034  1.00000E-040  1.17907E-026  1.07196E-021  5.18354E-012  1.34415E-006  7.97949E-001  1.89097E-018  3.99123E-025  3.15296E-022  1.00000E-040  1.46020E-035  1.61029E-027  3.39601E-023  2.40150E-009  1.28029E-019  6.77027E-012  3.09181E-015  1.63352E-010  3.44640E-016  3.29842E-007  7.49825E-016  4.75046E-022  1.50467E-018  8.27430E-014  1.61296E-022  8.81448E-012  8.84086E-019  1.05687E-019  2.87208E-035  8.63802E-024  1.00000E-040  5.41977E-010  1.32670E-020  1.54205E-015  2.69355E-026  2.11593E-025  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  2.52509E-014  5.66698E-032  1.27372E-030  1.18399E-028  3.86038E-021  3.92348E-019  9.81266E-029  2.64225E-029  6.93745E-024  1.46530E-022  1.94799E-018  3.69405E-022  1.00000E-040  1.00000E-040  8.54600E-018  1.37526E-038  1.53582E-028  2.09657E-031  4.20860E-024  4.34967E-035  1.45136E-025  1.26940E-027  1.00000E-040  4.02133E-016  1.00000E-040  1.00000E-040  8.42911E-020  1.27319E-034  4.36092E-024  8.80934E-036  8.75400E-012  1.92377E-026  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
9.75000E+001  6.26065E-007  2.27267E+013  1.99526E+002  4.06996E+005  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.25135E-027  1.00000E-040  2.08251E-040  2.90920E-005  3.53812E-006  1.88135E-005  1.09806E-009  2.90873E-002  1.73461E-001  6.03933E-006  2.79163E-004  2.64773E-017  1.40681E-013  1.94940E-023  7.94447E-019  4.32985E-018  1.78402E-017  1.27714E-008  9.61463E-019  1.00000E-040  1.00000E-040  1.00000E-040  2.73060E-036  4.36043E-029  6.05887E-025  2.55873E-014  5.31024E-015  1.91006E-033  1.00000E-040  1.14141E-026  6.21170E-021  5.89183E-012  1.95016E-006  7.97113E-001  2.07769E-018  3.49273E-025  2.77133E-022  1.77865E-040  6.74956E-035  5.35861E-027  7.55493E-023  2.15594E-009  8.70799E-020  5.02165E-012  2.99729E-015  1.53805E-010  1.44845E-016  2.97638E-007  5.72966E-016  3.09193E-022  1.12703E-018  7.01869E-014  6.76495E-023  7.74852E-012  7.99846E-019  1.09019E-019  2.54719E-035  4.48788E-024  1.00000E-040  5.17403E-010  1.22491E-020  1.39680E-015  2.92104E-026  2.06964E-025  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  2.07947E-014  1.43729E-031  4.14936E-030  1.15782E-028  1.73390E-020  1.03897E-018  2.09639E-028  2.62624E-029  4.34116E-024  1.41155E-022  3.42675E-018  6.84124E-022  1.00000E-040  1.00000E-040  8.27160E-018  3.11493E-038  1.50228E-028  1.65127E-031  3.72401E-024  5.56587E-035  1.54393E-025  6.09106E-028  1.00000E-040  3.88853E-016  1.00000E-040  1.00000E-040  1.89355E-019  2.84026E-034  4.91607E-024  1.20351E-035  1.83099E-011  3.05968E-020  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
9.85000E+001  5.32869E-007  1.93436E+013  1.99526E+002  4.06996E+005  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.25117E-027  1.00000E-040  2.25273E-040  3.03424E-005  3.54518E-006  1.77640E-005  8.79416E-010  3.36935E-002  1.69722E-001  6.62466E-006  2.68670E-004  7.11876E-017  3.43348E-013  3.57131E-022  3.27146E-018  1.54543E-017  4.27849E-017  1.27356E-008  1.13054E-018  1.00000E-040  1.00000E-040  1.00000E-040  1.73089E-036  2.15756E-029  3.88299E-025  2.51373E-014  4.25214E-015  9.45940E-033  1.00000E-040  1.12451E-026  4.36138E-020  6.69357E-012  2.72545E-006  7.96255E-001  2.23603E-018  3.08161E-025  2.46850E-022  1.46183E-038  7.18729E-034  3.19830E-026  2.67877E-022  2.00526E-009  4.35042E-018  3.76581E-012  2.89657E-015  1.45209E-010  6.58089E-017  2.63786E-007  4.53734E-016  2.08597E-022  8.46959E-019  6.14351E-014  3.15756E-023  6.71177E-012  7.41470E-019  1.12745E-019  2.58112E-035  2.33472E-024  1.00000E-040  4.91463E-010  1.14264E-020  1.28128E-015  4.60900E-026  2.46755E-025  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.70028E-014  5.79681E-031  2.41759E-029  1.37946E-028  1.01085E-019  4.28181E-018  6.96255E-028  2.64640E-029  2.78224E-024  1.63160E-022  8.64374E-018  2.06114E-021  1.00000E-040  1.00000E-040  7.97827E-018  1.26756E-037  1.79118E-028  1.35096E-031  3.38375E-024  1.16150E-034  2.66275E-025  2.92918E-028  1.00000E-040  3.74787E-016  1.00000E-040  1.00000E-040  5.58411E-019  1.54372E-033  5.51492E-024  1.63820E-035  5.36204E-011  5.77036E-015  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
